11.100	120.00	2.3205	-13.790
10.800	120.00	2.3205	-16.500
10.500	120.00	2.3205	-19.860
10.200	120.00	2.3205	-24.010
10.000	120.00	2.3205	-27.280
9.7000	120.00	2.3205	-33.110
9.4000	120.00	2.3205	-40.340
9.1000	120.00	2.3205	-49.100
9.0000	120.00	2.3205	-52.440
8.9000	120.00	2.3205	-56.080
8.8000	120.00	2.3205	-59.850
8.7000	120.00	2.3205	-63.800
8.6000	120.00	2.3205	-67.980
8.5000	120.00	2.3205	-72.340
8.4000	120.00	2.3205	-76.860
8.3000	120.00	2.3205	-81.580
8.1000	120.00	2.3205	-91.370
8.0000	120.00	2.3205	-96.330
7.9000	120.00	2.3205	-101.22
7.8000	120.00	2.3205	-105.92
7.7000	120.00	2.3205	-110.35
7.6000	120.00	2.3205	-114.25
7.5000	120.00	2.3205	-117.58
7.4000	120.00	2.3205	-120.04
7.3000	120.00	2.3205	-121.24
7.2000	120.00	2.3205	-120.89
7.1000	120.00	2.3205	-118.36
7.0000	120.00	2.3205	-113.01
6.9000	120.00	2.3205	-104.60
6.8000	120.00	2.3205	-92.200
6.7000	120.00	2.3205	-74.720
6.6000	120.00	2.3205	-50.520
6.5000	120.00	2.3205	-19.190
6.4000	120.00	2.3205	21.570
6.3000	120.00	2.3205	73.430
6.2000	120.00	2.3205	138.30
6.1000	120.00	2.3205	218.80
6.0000	120.00	2.3205	318.39
5.9000	120.00	2.3205	439.72
5.8000	120.00	2.3205	587.09
5.7000	120.00	2.3205	764.58
5.6000	120.00	2.3205	977.01
5.5000	120.00	2.3205	1229.7
5.4000	120.00	2.3205	1528.3
5.3000	120.00	2.3205	1878.8
5.2000	120.00	2.3205	2288.0
5.1000	120.00	2.3205	2762.6
5.0000	120.00	2.3205	3309.0
4.9000	120.00	2.3205	3934.4
20.000	150.00	2.3205	-0.29000
19.000	150.00	2.3205	-0.53000
18.000	150.00	2.3205	-0.75000
17.000	150.00	2.3205	-1.0500
