11.50                60.00              -5.60485400  
12.00                60.00              -4.25815400  
12.50                60.00              -3.27523250  
13.00                60.00              -2.54930500  
13.50                60.00              -2.00616750  
14.00                60.00              -1.59331150  
14.50                60.00              -1.27844050  
15.00                60.00              -1.03334350  
16.00                60.00              -0.69118100  
17.00                60.00              -0.47417300  
18.00                60.00              -0.33309000  
19.00                60.00              -0.23869550  
20.00                60.00              -0.17439200  
21.00                60.00              -0.12917100  
22.00                60.00              -0.09720850  
23.00                60.00              -0.07396050  
24.00                60.00              -0.05715850  
25.00                60.00              -0.04489400  
4.00                 65.00              10553.62476450  
4.50                 65.00              3803.69107000  
5.00                 65.00              1197.85799100  
5.25                 65.00              608.23963700  
5.50                 65.00              265.06563350  
5.75                 65.00              72.48835250  
6.00                 65.00              -29.68443500  
6.25                 65.00              -78.72357700  
6.50                 65.00              -97.48842300  
6.75                 65.00              -99.75615100  
7.00                 65.00              -93.68114900  
7.25                 65.00              -83.94938100  
7.50                 65.00              -73.16092300  
7.75                 65.00              -62.67153600  
8.00                 65.00              -53.11867100  
8.50                 65.00              -37.55919900  
9.00                 65.00              -26.47637100  
9.50                 65.00              -18.77944050  
10.00                65.00              -13.47799800  
10.50                65.00              -9.80911900  
11.00                65.00              -7.24672250  
11.50                65.00              -5.43063550  
12.00                65.00              -4.12869700  
12.50                65.00              -3.17803600  
13.00                65.00              -2.47495800  
13.50                65.00              -1.94851950  
14.00                65.00              -1.54855650  
14.50                65.00              -1.24227750  
15.00                65.00              -1.00476800  
16.00                65.00              -0.67281950  
17.00                65.00              -0.46173250  
18.00                65.00              -0.32446500  
19.00                65.00              -0.23263750  
20.00                65.00              -0.17004950  
21.00                65.00              -0.12591550  
22.00                65.00              -0.09474400  
23.00                65.00              -0.07224050  
24.00                65.00              -0.05573350  
25.00                65.00              -0.02763350  
4.00                 70.00              9989.98249250  
4.50                 70.00              3583.06112350  
5.00                 70.00              1121.75682650  
5.25                 70.00              566.42205900  
5.50                 70.00              243.72006000  
5.75                 70.00              62.95223250  
6.00                 70.00              -32.63894300  
6.25                 70.00              -78.25617550  
6.50                 70.00              -95.40825550  
6.75                 70.00              -97.06445500  
7.00                 70.00              -90.90900350  
7.25                 70.00              -81.35992850  
7.50                 70.00              -70.86696150  
7.75                 70.00              -60.69962500  
8.00                 70.00              -51.45940000  
8.50                 70.00              -36.42228600  
9.00                 70.00              -25.69168200  
9.50                 70.00              -18.23725600  
10.00                70.00              -13.09890300  
10.50                70.00              -9.53927950  
11.00                70.00              -7.05116300  
11.50                70.00              -5.29007950  
12.00                70.00              -4.02302700  
12.50                70.00              -3.09819350  
13.00                70.00              -2.41391650  
13.50                70.00              -1.90099450  
14.00                70.00              -1.51199900  
14.50                70.00              -1.21353050  
15.00                70.00              -0.98171800  
16.00                70.00              -0.65728800  
17.00                70.00              -0.45139200  
18.00                70.00              -0.31728100  
19.00                70.00              -0.22743550  
20.00                70.00              -0.16643100  
21.00                70.00              -0.12311200  
22.00                70.00              -0.09271550  
23.00                70.00              -0.07080850  
24.00                70.00              -0.05442550  
25.00                70.00              -0.04315550  
4.00                 75.00              9590.64047250  
4.50                 75.00              3431.12822200  
5.00                 75.00              1071.33617650  
5.25                 75.00              539.50287000  
5.50                 75.00              230.63081150  
5.75                 75.00              57.73005100  
6.00                 75.00              -33.62290650  
6.25                 75.00              -77.11368400  
6.50                 75.00              -93.33114700  
6.75                 75.00              -94.70286750  
7.00                 75.00              -88.59822100  
7.25                 75.00              -79.26114450  
7.50                 75.00              -69.03737050  
7.75                 75.00              -59.14909250  
8.00                 75.00              -50.13994600  
8.50                 75.00              -35.53192100  
9.00                 75.00              -25.08477050  
9.50                 75.00              -17.83019800  
10.00                75.00              -12.80363700  
10.50                75.00              -9.32908250  
11.00                75.00              -6.89963200  
11.50                75.00              -5.17896550  
12.00                75.00              -3.93930850  
12.50                75.00              -3.03565600  
13.00                75.00              -2.36609900  
13.50                75.00              -1.86398650  
14.00                75.00              -1.48318900  
14.50                75.00              -1.19074450  
15.00                75.00              -0.96332450  
16.00                75.00              -0.64494500  
17.00                75.00              -0.44320700  
18.00                75.00              -0.31159050  
19.00                75.00              -0.22340500  
20.00                75.00              -0.16341500  
21.00                75.00              -0.12092200  
22.00                75.00              -0.09110150  
